predicted,actual
50271.0,50271
3446.71,3000
44144.0,44144
4457.098,3219
3292.23,2056
65439.72,64173
7069.79,6963
49440.52,49613
6786.58,5953
32514.613333333335,22152
67355.72,73481
16212.61,17674
11558.98,10779
62524.0,62524
5861.0,5525
3650.8,4695
11002.32,10563
13818.42,13608
4225.03,4445
4191.551666666666,4071
62171.56,61933
9276.51,8379
3275.57,3397
47831.56,47217
22140.0,22140
4571.56,4249
6200.0,6200
6179.9,6161
4272.0,4272
3288.09,3288
9262.04,9277
17604.0,17604
55594.17,55502
12344.48,9736
67483.4,67130
2626.83,2477
6120.0,6120
15597.33,15481
8336.01,8900
4893.32,4876
15727.21,17053
3899.15,5178
54635.06,51875
3377.75,3362
7616.6,7572
4935.2,5093
5740.17,5421
5265.3,3951
52747.35,51817
3869.6,4257
57016.98,56588
6067.0,6067
4009.29,3979
2239.66,1694
48365.13,50271
6027.54,5954
5131.86,5102
60768.96,60396
14383.74,13233
10266.39,8647
61059.33,58394
9273.16,8580
44404.22,44280
2178.06,2124
69458.305,66928
63905.05,60508
16822.02,13372
5073.84,5070
6208.78,6583
6386.03,6502
2621.0,2621
3551.89,3016
6439.55,6432
11205.8,11653
4672.0,4672
9750.52,8118
67379.56,74141
52287.0,52287
72752.99,68743
5401.74,5504
55377.0,55377
54706.6,54841
2700.0,2700
3644.953333333333,4477
5914.35,5823
5606.0,5606
70426.76,75721
64660.2,64173
3665.31,3000
13281.705,12138
58687.84,53743
4551.86,6374
52150.71,59976
46745.96,44546
53209.0,53209
15458.07,14388
5620.16,5953
4762.52,5031
52797.42,54608
10168.915,5955
4195.93,3563
80529.99,69937
4811.24,5786
4018.85,5226
14157.27,13688
5427.7,5441
11907.77,11739
6199.13,5605
6170.65,2744
7114.34,7424
58125.0,58125
41386.5,41314
4417.0,4417
5045.25,4270
5023.54,4977
8071.95,7384
9392.74,9294
5949.0,5949
6000.55,4706
3096.0,3096
10113.95,9840
15909.5,17674
2461.5,2464
86624.59,58028
6715.58,10395
76884.33,76545
39321.0,39321
5532.38,4979
4738.17,4755
13737.76,11448
55987.8,56590
49613.0,49613
38099.0,38099
55974.04,55983
6110.79,6932
11166.91,11469
8080.936666666667,6977
3904.04,3855
60893.28,67706
3646.0,3646
51595.0,51595
41836.81,42724
16302.27,15508
6127.05,6435
10203.356666666667,10553
4700.44,4687
5102.0,5102
12558.68,17966
12529.23,11214
20684.0,20684
55341.42,55377
6042.22,6024
6051.1,5955
59156.8,50957
20684.0,20684
4012.17,3512
6081.34,6167
4523.97,4499
5903.8,5902
60479.91,60508
45672.0,45672
4979.0,4979
2639.5925,2637
55353.07,53209
16422.77,9201
47633.03,47429
61049.0,61049
13770.46,14988
34460.0,34460
5953.88,5954
16964.8,18030
15426.44,18960
9787.25,10883
44280.0,44280
11198.41,9907
6842.358333333333,5943
5251.96,5441
44405.0,44405
58935.18333333333,59033
62473.96,58125
6726.805,6650
59205.98,59253
5348.31,5530
6341.5233333333335,5669
9537.62,9090
9959.31,6333
6046.15,5943
59618.75,67137
6310.63,6292
74073.02,51457
39826.25,39555
57099.43,51697
23604.21,19888
3715.1,3381
68303.0,68303
4661.23,4672
5019.94,6228
5788.79,8265
2476.78,3191
5471.6,5441
6742.72,6458
7109.11,8790
9009.35,6489
4133.96,4247
4449.88,2994
8130.0,8130
52273.96,51817
54955.16,49207
53221.12,53164
8578.0,8578
1791.1573333333333,1714
4462.53,4550
38825.76,39766
4353.78,4140
1992.6,1998
40597.53,44806
45693.0,53634
4326.22,4028
3909.806666666667,3860
7552.16,7576
6402.31,6620
11214.79,11069
8007.56,8005
9998.27,10018
3611.52,3318
5285.15,4969
62372.68,70714
60687.90666666667,58562
5703.45,5547
4189.06,4111
15368.39,11216
5114.37,5102
3710.83,3324
4317.49,4165
3716.78,3988
65241.76,60232
13407.47,10996
74034.04,70319
5454.64,4069
8661.03,11116
55069.24,54115
3273.11,3467
6797.795,6489
5723.21,5772
45805.0,45805
7008.575,5134
5277.47,5276
45883.0,45883
38099.0,38099
41937.34,41314
18831.84,17829
21216.22,30744
2124.0,2124
63488.68,69885
4102.41,4538
2467.7,2050
45693.0,45693
6496.53,8781
11740.15,11545
3387.04,3397
4637.0,4637
68063.66933333332,69244
2074.0,2074
50770.98,49613
22152.0,22152
6164.8,6668
4014.18,4020
6503.02,6461
10825.74,12885
44028.95,43865
52287.0,52287
49161.41,49151
3015.0,3015
54608.0,54608
12303.82,11205
8929.32,7326
4589.0,4589
53971.2,64621
1550.0,1550
52476.95,52287
51595.0,51595
7801.36,6489
4925.34,4896
59404.19,59254
54898.12,54841
3545.55,3519
5177.0,5177
57992.0,57992
13734.17,16599
2859.6,2877
54608.0,54608
3963.82,3349
5056.62,4098
4044.75,3999
58517.0,57453
7616.775,7496
4930.77,4896
5276.25,6037
8125.71,7708
2770.59,2821
18951.09,20232
5684.94,5656
63008.2,57565
62983.16,80342
41571.81,41314
10820.69,11205
5210.07,5102
62734.11,62748
69351.56,67769
7972.01,7982
2384.26,1543
5802.11,5817
50880.84,49725
4262.0,4262
6395.0,6395
55115.46,53440
11919.87,12408
42055.9565,56588
6608.21,6450
67953.54,64173
54684.0,54684
5984.23,6158
7453.31,3223
10688.42,10680
3514.72,3379
2339.0,2339
5896.92,5892
10367.62,10578
5324.94,5322
5079.09,5042
6321.33,6395
50957.0,50957
5210.18,5206
56944.85,57017
6206.07,4363
11628.53,10000
4767.93,7110
10908.1,9420
4717.28,4357
4421.81,4363
52421.4,52063
8131.24,6776
4111.0,4111
12230.4,12768
72177.08,68303
1776.12,1776
5201.93,5102
4415.22,4427
68943.8,74107
5499.55,4914
7448.62,7426
42521.0,42521
51457.0,51457
61528.95,55458
6670.61,5888
6336.64,6324
40843.0,40843
7676.14,7752
63725.73,70543
62591.0,62591
1803.61,1822
4965.39,5178
7397.37,7518
38585.74,37526
2228.0,2228
51521.29,53679
44280.0,44280
39482.74,39321
3423.47,3393
15212.49,12243
50276.0,45805
13824.718,11675
53820.86,51391
3101.0,2098
4407.36,7293
6122.34,6122
3373.18,3334
3967.47,3401
62403.57,60978
14287.38,15393
65875.79,61933
43729.0,43729
5960.0,5960
6262.41,6200
41358.5,41281
60774.53,57081
3999.0,3999
10507.56,12593
3179.8825,2949
28647.477333333332,27976
5974.65,5943
6903.66,6195
2118.92,2132
61172.66,60978
2331.42,2276
43901.05,53164
64850.18,72776
4964.73,5399
7829.02,7774
7504.36,7496
6199.04,6363
70696.14,55377
4454.59,4417
8614.33,5942
18242.36,9201
7500.295,7490
10686.6,9079
3805.06,3860
7423.97,10732
62644.79733333334,62045
8471.2875,5748
3999.0,3999
2957.6,2960
3793.6,3671
4333.19,3416
11874.71,11508
4751.37,4556
11912.6,10783
4403.99,4706
38768.34,37985
7138.53,5778
4468.78,3720
5102.0,5102
57017.0,57017
4929.03,4672
4487.99,4416
10897.7,10744
5617.11,4961
4384.3,4348
3979.0,3979
6691.582499999999,9350
5039.62,4094
5088.8,5087
11482.94,11469
7428.15,7425
54900.81,54896
50418.12,50361
13586.23,13477
4557.83,4768
3852.54,3988
4561.42,4537
3834.54,3819
3789.09,3354
6491.95,6489
63493.63,63277
5957.68,5892
9993.12,9032
44144.0,44144
4111.0,4111
10034.9995,9105
59021.36,54608
3774.02,4136
7756.82,7108
2253.51,2228
3295.92,3090
8023.19,8440
6538.598666666667,6568
60508.0,60508
61443.98,54841
5944.0,5790
5213.64,5177
60916.04,57453
9152.0,6412
6433.94,6437
41374.48,41064
53743.0,53743
70244.16,69244
60396.0,60396
56719.04,56588
4467.0,4294
61195.72,61049
8137.78,7959
3311.06,3918
64840.6,54684
65529.0,65529
51707.0,51707
6985.0,6985
5665.39,5668
4071.026142857144,3194
4103.09,3654
4240.77,4367
51819.0,51819
7484.28,8134
44525.22,44280
8827.67,8059
4371.4,4363
58651.88,49553
11675.79,15918
2184.1,3175
11839.76,12854
7851.1,5949
2056.0,2056
2134.45,2124
5749.95,5761
57405.0,57405
4676.11,4054
57816.94,56702
4144.49,3197
38704.81,38356
4107.5,4071
5473.08,3013
2939.17,2336
57067.1,57081
3756.205,3466
65237.99,64113
13559.85,13773
52287.0,52287
1145.33,1105
4641.53,5280
4892.63,4107
7780.56,7774
4819.45,4792
60465.56,60260
53645.0,53645
5986.42,6238
6108.05,6167
14780.67,10142
41064.0,41064
7326.07,8402
57472.52,57393
39499.0,39499
3713.62,3587
11095.32,11205
6534.8,8776
2831.8,2700
8777.18,8803
2009.66,1890
57647.32,56879
5790.13,4484
3353.94,3361
12259.62,11520
5183.51,5293
4019.95,3979
41064.0,41064
48434.33,51817
59254.0,59254
59254.0,59254
5104.72,5104
59852.52,67473
3379.0,3379
45883.0,45883
45693.0,45693
5553.55,4672
61701.44,65944
1998.0,1998
17747.13,22029
42507.86,39555
62617.0,62617
14667.19,29160
5045.43,4760
6480.11,5942
4263.0,4263
2276.22,1890
19259.01,21358
7336.1,7411
5071.09,5502
4362.12,3909
6455.36,6455
6957.14,6028
3784.076666666667,3393
5638.55,5606
13255.58,13752
6126.01,6024
4662.58,4359
63969.5,72842
4570.51,4294
2074.0,2074
2836.0,2836
11849.08,11205
6149.0,5953
5997.22,5955
14474.78,15822
6324.99,2336
36577.0,36577
13398.71,15498
2638.62,2250
48730.68,49354
40871.18,41101
5643.57,5513
6577.08,6568
2908.58,2056
10382.35,7425
65529.0,65529
42435.77,41314
31727.76,31450
6512.5,6502
67573.88,66063
12092.79,12054
5871.183666666667,5690
6050.52,5955
7264.12,7304
39499.0,39499
56542.31,53835
17880.31,19920
5623.72,6092
5865.66,5610
70346.5,69244
49177.0,49177
8205.53,8111
48345.1,51474
57473.19,55377
5510.3,5536
4496.0,4496
2336.0,2336
3051.48,3572
50271.0,50271
5181.895,5943
43776.4,44280
10020.38,12518
6717.416666666666,6133
3431.49,3258
57981.22,60396
20684.0,20684
60444.38,60260
2836.0,2836
2056.0,2056
53937.0,61889
8230.58,8336
4495.95,4501
1732.86,2714
2878.09,3280
2789.272,2049
6102.39,6435
54696.02,58282
56558.1,55502
52063.0,52063
2427.73,2410
6491.86,6461
52502.7,52175
64040.06,70543
3334.0,3334
6109.0,6109
54684.0,54684
22140.0,22140
69929.74,85360
24056.0,24056
5888.0,5888
7005.35,8274
7472.05,7487
30139.52,29980
23456.0,23484
4900.39,4107
49553.0,49553
5415.0,5415
3510.33,3381
54841.0,54841
6202.91,6177
7457.67,7424
6046.58,6024
59245.08,64238
12301.73,12389
54914.93,54684
3786.25,3763
3000.0,3000
3861.89,3831
60289.12,60232
9312.57,9289
5230.84,5227
6541.5,6450
11356.86,12468
13581.24,13372
66955.63500000001,59254
6594.79,6461
15924.04,15382
1800.76,1788
4727.7,4724
16330.18,21590
5448.21,5178
5188.5,3971
38555.96,38099
48570.02,49613
5456.5,5523
71099.93,64113
50430.937999999995,46097
5910.41,5896
4337.91,4363
5267.17,4969
4879.82,4788
6659.19,5953
14443.04,14283
17376.57,17493
55236.48,70691
1979.48,1977
10467.55,9945
9774.0,9201
4043.43,3987
64471.19,72065
4896.6,4556
54684.0,54684
5617.48,5507
17794.0,17794
11614.35,13083
62459.58666666666,62045
5982.17,4499
2990.76,3219
6389.0,6389
8523.57,13694
70795.56,69997
54057.0,60260
4723.54,4536
54684.0,54684
4417.0,4417
7331.44,7514
3360.81,3334
3513.078333333334,3433
49613.0,49613
7786.0,7702
11065.92,10744
5764.78,4779
3730.96,3519
7823.58,7768
43862.28,43865
10828.07,15498
3466.0,3466
12453.94,12468
60260.0,60260
6249.92,6363
6169.31,6158
5126.86,5136
5922.22,6219
65604.39,66928
5757.43,7735
6287.57,4469
33534.13,32923
6093.57,5960
60825.38,60555
22707.8,22152
2124.0,2124
58709.226833333334,53164
42457.0,42457
56429.8,56273
58443.08,58125
7929.51,7081
47244.41,49992
10313.59,11497
4965.08,4896
13138.21,12920
71506.92,64113
59518.24,57920
5778.5,5772
74247.49,74844
62677.04,69407
52063.0,52063
37244.0,37244
3833.66,3623
6430.35,6412
52586.0,52586
50209.43,53937
58016.17,66234
4271.72,4427
4607.44,4556
7031.64,5591
49725.0,49725
8696.1,8854
6312.04,6133
8112.0,8112
5425.9,5967
7540.87,7119
3011.44,3572
10715.21,12267
4121.24,4250
8274.8,8321
54997.76,60107
56027.13,72660
6283.44,6296
1947.24,1788
3378.96,3105
4392.52,3349
6312.57,6610
39859.0,39859
9830.976499999999,9670
4177.98,2767
3393.0,3393
6308.6,6296
2540.44,2637
4817.866666666668,4496
5529.18,6174
15420.44,13524
4111.0,4111
6092.39,6133
69168.0,69168
3422.85,2339
29320.59,31398
59929.0,59929
1808.02,1822
51839.16,51595
6005.64,6207
6214.5,5040
76912.48,76684
5289.05,5215
7131.62,6594
39555.0,39555
9432.04,12045
6092.59,6158
4337.0,4337
7399.308000000001,7135
7210.45,7317
3991.72,3819
4771.3,4755
6214.16,6195
6163.06,6048
11462.09,11205
27792.0,27792
62266.09,62188
60111.14,60426
24056.0,24056
6568.0,6568
57305.24,59033
49574.21,51707
5997.98,5955
6324.0,6324
4693.39,4086
2274.92,2203
2723.0,2723
68633.09,82317
65674.85,61933
3282.0,3282
68684.04,75721
6049.91,6122
3078.99,3569
5387.02,4030
3644.67,3288
52287.0,52287
3853.981666666666,2737
11543.505,10604
5507.0,5507
58900.99,57003
5233.67,5054
6097.83,6122
43711.0,43711
4438.58,4209
22152.0,22152
5295.89,4656
3379.87,3334
6146.47,6882
53209.0,53209
11460.8,11675
3329.34,5337
6028.515,6015
4257.05,4649
41269.0,41269
11428.54,14314
4446.66,4663
9073.75,9433
5427.4,4912
5817.0,5817
55676.453,37985
17332.1015,18620
2202.08,2201
5880.66,5284
60686.44,64025
40843.0,40843
29053.44,28872
2201.0,2201
6314.02,5231
4162.77,3788
3707.03,4019
56590.0,56590
7898.1725,8048
3601.48,3574
6067.0,6067
2216.32,2080
4615.85,6342
20912.48,20684
18062.95,18063
45883.0,45883
5186.22,5641
15164.73,19719
7241.62,8642
9324.74,7580
13066.24,21693
3990.58,3988
5564.86,6042
4338.48,4452
57992.0,57992
8102.91,8111
2050.0,2050
16722.02,23583
3272.43,3012
72087.78,68184
5950.22,6520
7397.41,7412
56801.52,48851
88347.66666666669,85249
59003.14,58315
6619.436666666667,6840
53921.58,50361
55983.0,55983
14407.81,14364
52762.96,37985
11336.44,11488
6938.47,5805
40866.44,39555
5667.83,5101
5376.49,5761
5208.37,5177
54110.6,53937
30624.84,29094
42457.0,42457
41435.78,41269
62524.0,62524
77973.09,69549
14072.85,16569
3437.77,3153
3394.53,3393
10593.89,10980
42457.0,42457
2672.25,2614
8645.04,7927
12390.94,9566
41707.25,41281
4010.43,3999
52725.28,54840
67962.76,67769
5942.2,5875
51792.94,51595
4522.71,8207
7320.77,9265
3849.38,3912
2698.96,1998
3856.37,3269
5567.901999999999,5043
4260.43,4172
5759.3,5320
2074.0,2074
8525.21,9376
6248.64,6287
53835.0,53835
5366.85,5502
4598.35,5152
4325.82,3947
2599.96,2621
2748.9,2436
6021.743333333334,6032
7221.18,7145
55983.0,55983
2984.15,2966
10450.0,10425
4460.03,4325
3700.09,3734
3528.14,3471
49613.0,49613
6502.0,6502
5906.7,5193
13445.735,14670
65468.73,72237
1882.88,1776
7010.3,8239
9480.18,5955
10169.32,9785
6311.75,6195
53954.36,51697
3789.86,3574
5218.51,5177
2530.79,2480
69597.96,75721
55928.01,66301
5933.49,5915
5883.99,5833
23501.32,22152
47294.86,47545
7584.81,7488
5169.43,5289
56605.72,53743
5888.0,5888
51707.0,51707
4355.666666666666,4821
1708.88,1694
60538.4,60365
54608.0,54608
1998.0,1998
3567.73,2339
4689.72,4672
64197.64,64173
6534.81,5943
2968.0,2968
3865.2,3862
3623.96,3911
58899.68,66077
2931.04,2874
4827.0,4827
57334.12,57081
49177.0,49177
4355.16,4173
3796.32,3457
5070.86,4239
7901.42,7489
5840.89,6194
5030.83,5089
44280.0,44280
4599.1,4453
6161.03,6578
2124.0,2124
1554.57,1544
6487.8206666666665,6444
4887.24,4896
9081.95,11373
60555.0,60555
44144.0,44144
7925.81,7838
67860.84,67769
5322.0,5322
6553.49,8421
11576.51,11319
13847.85,13410
5914.05,5888
23424.0,23424
3340.47,3349
62524.0,62524
57130.72,56588
6179.96,5810
56420.92,56590
13532.47,14150
4755.0,4755
9307.92,4249
4164.27,3996
6020.6,5949
64036.0,72268
4122.58,4491
6571.77,6444
49047.51,68635
5449.66,5703
4343.12,4439
56548.12,56702
40379.2,39847
7816.91,7692
6519.75,6578
14112.74,12191
5892.0,5892
44508.48,44280
5286.48,5126
55958.98,53164
53743.0,53743
2354.08,2339
5840.73,5124
43346.18,41113
5430.67,6171
9928.9,9799
10440.85,9840
18776.43,18063
2704.0835714285718,2748
3544.22,3962
60978.0,60978
4158.88,4028
5333.49,4505
76078.53666666667,69168
3967.28,3961
2347.64,2212
58006.53,60260
4042.8,4020
3991.99,5188
5939.92,5954
11720.1,11520
17152.07,18450
8598.19,7959
82079.69,88950
3714.78,3393
5834.47,6191
35887.82,32859
49553.0,49553
5732.51,5178
7315.29,8248
3434.82,3194
3380.74,2723
3282.0,3282
15367.68,16149
57503.87,57017
2954.69,2359
50236.9,57554
4500.2,4496
11122.95,11843
49144.49,49725
41113.0,41113
53398.49,88030
53152.0,53152
57241.6,56273
69469.97,70588
60820.48,60508
4790.84,4792
64206.6,64285
55651.08,53164
45693.0,53634
9538.31,9671
7441.01,7746
9558.99,9201
70563.16,66063
3168.75,2994
3419.08,3090
40937.68,41281
4126.5,4056
4407.98,4445
51874.12,51817
5958.75,5937
11494.45,10744
8339.43,7424
45693.0,45693
41469.0,41314
4705.02,5127
39321.0,39321
6309.53,5178
23424.0,23424
5761.0,5761
2227.97,2203
5697.41,6663
6150.92,6489
62201.76,57920
10386.075,9277
44144.0,44144
3319.55,3282
6371.07,6296
7237.73,6840
3740.36,3705
5980.79,5483
4557.18,4629
11983.59,18765
4416.7,4339
7510.57,9624
70727.13,76681
11162.45,11205
24121.74,24056
55308.76,55087
44594.12,44405
2138.23,2000
6178.1,6009
47408.0,47408
76612.0,76612
38154.98,38099
5674.43,8914
6483.27,6578
60671.96,60978
13813.16,17269
24121.74,24056
9277.03,9178
11295.49,10604
66973.4,66671
34869.24,42424
11284.74,11069
55425.83,55377
4500.98,4501
3466.28,3393
4281.49,4020
7948.66,7767
8161.08,7890
8201.34,7425
4499.0,4499
18356.23,11718
51697.0,51697
9475.25,9277
9969.67,9242
58185.76416666668,51405
4048.0,4048
11586.92,11617
54994.5,51707
5885.71,5539
45802.62,44280
43794.92,44405
5163.65,5152
7365.24,5230
41213.11,41113
6341.21,6319
3640.47,3374
6216.79,6343
6462.7,6534
2532.18,2336
6044.615,5042
4839.47,4792
61248.43,57081
22178.52,22140
54507.88,54481
4111.0,4111
3450.0,3450
65529.0,65529
3018.8,3020
14041.05,16674
9444.82,9201
4573.58,4202
6429.52,5942
5790.98,5790
6287.0,6287
6033.24,6024
12443.86,8930
11074.13,11129
80150.052,77665
81284.0,81284
4028.0,4028
5398.13,5631
10230.3,8927
13802.31,13926
6109.0,6109
4488.99,6173
5331.02,5177
4663.21,4556
31902.0,31902
28512.666666666664,27976
4672.07,4593
3956.3,3988
7744.28,7425
8077.94,8111
5181.58,5179
12273.69,12054
8831.96,9158
63609.51,74273
7363.13,8063
4218.31,4165
4190.64,6156
7244.15,7145
79800.21,69825
3067.82,3014
3264.0,3275
22140.0,22140
71447.95,64139
14256.17,14364
6230.28,6507
7828.86,7813
60260.0,60260
51817.0,51817
62323.58,64189
5860.8,5760
6683.25,6510
9411.97,9201
12861.21,11129
4389.75,4402
4864.37,5017
40886.26,41113
61628.2,62793
52223.31,51457
13318.13,11928
8857.85,7959
6744.35,6776
5436.86,5523
4708.25,3855
3969.77,3911
5359.45,5250
82935.3,69168
38137.75,38099
58545.0,58125
6067.0,6067
14436.054333333328,14628
51707.0,51707
45378.48,45257
3844.0,3844
9268.83,10575
12803.39,11069
13990.39,13971
8015.76,7719
4358.31,4339
2693.46,2727
14525.72,15330
5461.18,5337
44280.0,44280
69290.96,51457
12048.34,15232
69731.36,69168
5943.22,5943
55674.05,55502
46987.68,44432
44144.0,44144
69611.85,74911
11469.9075,14150
7353.0,7353
12008.32,12267
2424.47,2124
45209.0,45185
4165.0,4165
10682.16,9881
6359.75,6238
69323.52,69244
54684.0,56058
55377.0,55377
4271.0,4229
3960.75,3633
52551.89,45776
4370.61,5798
11108.63,10680
9894.64,12151
5515.63,5805
6667.25,6724
4462.78,3288
5907.06,4894
4638.59,4230
6640.17,6734
4486.03,3999
10242.423333333334,11113
2299.85,2124
3988.0,3988
57771.24,63277
62911.88,60365
6652.84,6723
13865.15,17274
9087.78,9523
3049.88,3911
24073.15,23944
4723.4766666666665,3625
7589.3,15261
51376.17,45600
4173.0,4173
54470.35,54777
1883.23,1755
5598.6,16109
6970.83,6488
10690.24,10069
40843.0,40843
3761.58,3134
73266.59,66928
2948.05,2704
5890.8,5892
6733.55,6883
11181.49,13798
4460.28,4417
6461.0,6461
11445.19,13728
3862.0,3862
45883.0,45883
9839.196666666667,9365
4500.0,4500
60311.52,60232
39556.86,37417
6453.15,6450
62857.52,57856
5047.57,4672
6271.85,6893
4492.82,4714
3573.365,3013
10148.73,10962
4397.21,4357
7279.5,7012
2141.38,1998
36004.4,32923
54684.0,54684
5907.75,5942
11971.46,12138
7525.06969047619,6740
55393.8,55377
3636.56,3996
2606.46,2614
10936.49,11295
5087.11,5092
4966.13,4359
7452.58,7572
1899.42,1890
5949.0,5949
7913.15,12158
6296.0,6296
52063.0,52063
17175.17,18669
58159.72,66077
2074.0,2074
5131.48,6102
12710.27,12054
53110.76,49725
17548.0,17548
4042.97,3971
6638.89,6568
6988.05,6966
47509.74,47545
11068.39,12524
17727.81,19669
5544.58,6133
5759.06,4814
53209.0,53209
11407.07,10009
3862.0,3862
62269.75,58315
2201.0,2201
2506.37,2480
64105.8,64173
41200.83,41113
5656.0,5656
51680.35,51707
16642.26,17094
2957.58,3013
6356.93,6476
6655.07,6444
13782.11,13524
5551.94,5549
10123.87,11367
54608.0,54608
7317.0,7317
13930.5,15624
1466.62,1105
7896.15,7950
56590.0,56590
7768.86,7999
58403.15,58315
4001.47,3855
4198.24,4209
5300.1,5504
3653.16,3038
4252.49,3918
6050.2,4205
4203.7,3302
5967.12,5960
4884.24,4496
69692.14,72842
5075.25,5227
5155.64,4790
11461.84,11520
2800.59,2276
41314.0,41314
6477.63,6009
1901.61,1890
64110.87,61874
54930.4,54684
52330.455,52287
4595.14,4417
6063.24,6397
7282.62,7487
62531.2,58315
61116.85,60508
44834.74,44280
11852.84,14231
4820.69,4783
24170.24,24122
42521.0,42521
7740.330666666667,6843
50749.48,50297
4422.22,4644
4846.46,4453
40113.1,39847
8384.62,6854
6050.85,5740
3970.65,5350
56352.77,50980
5607.63,5441
6404.41,6395
69975.72,63725
5522.94,5823
51556.53,51707
9353.29,9461
53164.0,53164
4937.17,6543
14382.98,12780
5322.0,5322
4575.43,4137
69925.85,69244
4028.82,3999
54438.0225,60978
5219.26,9337
4111.0,4111
5940.38,5888
7332.07,7263
3762.86,3663
38099.0,38099
60978.0,60978
45693.0,45693
28171.69,27976
53743.0,53743
4224.7,2723
1793.31,1776
6093.4,6109
4169.71,4631
5325.12,5795
56178.73,56590
4357.0,4357
9016.94,7488
11438.706666666667,11129
4005.37,3709
12937.48,12990
20684.76,20684
56637.68,56702
4021.85,4020
47742.2,47545
39063.92,36700
68530.72,66928
1928.9360000000001,2832
5951.44,5954
7381.0,7381
11203.75,11520
4138.78,5148
4155.53,4028
6416.48,6872
7201.71,7221
6988.79,6461
12351.21,11205
53260.77,53164
55377.0,55377
68648.1,69825
39896.05,39499
8317.88,14282
64251.4,64285
5060.0,5060
10909.04,10648
4866.31,4933
60030.4,65033
4666.3,5414
5902.2875,4783
45693.0,45693
59092.62,54896
12222.45,11059
2260.69,2228
20891.22,18879
2975.45,2966
8180.25,8112
46209.77,45230
63053.0,49725
61052.35583333333,59254
3468.75,3349
2105.0,2105
2945.41,2339
6859.67,6756
32923.0,32923
6831.7,6832
8689.66,5177
6365.73,5939
